emp_ID,dept_ID,job_level,gender,ethnicity,education,disability,age_group,years_at_org,salary,fte
6007,390,1,F,White,No degree,None,35-44,5,27,1
6008,390,1,M,White,No degree,None,35-44,8.94,16,1
6009,390,1,M,Asian / Asian British,Undergrad,None,55-64,7.8,26,1
6010,390,1,M,White,No degree,None,35-44,5.85,26,1
6011,390,1,M,Black / African / Caribbean / Black British,No degree,None,45-54,4.32,17,1
6012,390,1,F,Asian / Asian British,No degree,None,35-44,2.22,25,1
6013,390,1,M,White,No degree,None,25-34,3.46,23,1
6014,390,1,M,White,No degree,None,35-44,1.01,22,1
6015,390,1,M,White,Undergrad,None,25-34,1.34,19,1
6016,390,1,F,White,Undergrad,None,35-44,5.11,24,1
6017,390,1,M,White,No degree,None,25-34,2.36,22,1
6018,390,1,F,White,No degree,None,35-44,5.73,23,1
6019,390,1,F,Mixed / Multiple ethnic groups,Undergrad,None,25-34,2.16,12,0.6
6020,391,1,F,White,No degree,None,25-34,5.24,34,1
6021,391,1,M,White,No degree,None,35-44,1.17,34,1
6022,391,1,F,White,No degree,None,35-44,11.27,42,1
6023,391,1,M,White,No degree,None,35-44,3.6,37,1
6024,391,1,M,White,No degree,None,35-44,8.3,32,1
6025,391,1,F,White,No degree,None,45-54,3.66,35,1
6026,391,1,M,Black / African / Caribbean / Black British,No degree,None,45-54,9.31,33,1
6027,391,1,M,White,Undergrad,None,45-54,2.97,36,1
6028,391,1,F,White,No degree,None,25-34,4,39,1
6029,391,1,M,White,No degree,None,45-54,1.4,37,1
6030,391,1,F,White,No degree,None,25-34,1.74,42,1
6031,391,1,F,White,No degree,None,25-34,2.49,34,1
6032,391,1,M,White,Undergrad,None,35-44,5.06,38,1
6033,391,1,F,White,No degree,None,25-34,3.3,40,1
6034,391,1,M,White,No degree,None,25-34,1.35,36,1
6035,391,1,F,White,No degree,None,25-34,2.13,32,1
6036,391,1,F,White,No degree,None,35-44,1.88,31,1
6037,391,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,7.05,45,1
6038,392,1,M,White,Undergrad,None,45-54,3.38,30,1
6039,392,1,M,White,Undergrad,None,25-34,3.95,22,1
6040,392,1,F,White,No degree,None,25-34,2.22,27,1
6041,392,1,M,Asian / Asian British,No degree,None,35-44,2.18,23,1
6042,392,1,F,White,Undergrad,None,35-44,8.44,27,1
6043,392,1,M,White,No degree,None,35-44,2.94,24,1
6044,392,1,M,White,Undergrad,None,35-44,1.62,24,1
6045,392,1,F,White,No degree,None,35-44,2.78,23,1
6046,392,1,M,Mixed / Multiple ethnic groups,No degree,Deaf or hard of hearing,35-44,4.78,27,1
6047,392,1,F,White,No degree,None,35-44,6.71,25,1
6048,392,1,M,Asian / Asian British,No degree,None,45-54,10.67,8,0.5
6049,392,1,M,White,No degree,None,45-54,12.98,26,1
6050,392,1,F,White,No degree,None,35-44,4.35,25,1
6051,392,1,M,White,No degree,None,45-54,6,23,1
6052,392,1,F,White,No degree,None,35-44,7.06,24,1
6053,392,1,M,White,No degree,None,45-54,14.56,19,1
6054,392,1,F,White,No degree,None,25-34,5.94,25,1
6055,392,1,M,White,No degree,Physical disability,35-44,2.09,26,1
6056,393,1,F,White,No degree,None,35-44,6.23,34,1
6057,393,1,M,White,Undergrad,None,35-44,4.04,42,1
6058,393,1,F,White,No degree,None,25-34,1.96,34,1
6059,393,1,M,White,No degree,None,35-44,1.46,48,1
6060,393,1,M,White,No degree,None,25-34,5.09,45,1
6061,393,1,M,White,No degree,None,45-54,5.35,45,1
6062,393,1,F,White,No degree,None,55-64,14.62,36,1
6063,393,1,M,Other ethnic group,No degree,None,35-44,12.07,38,1
6064,393,1,F,White,Undergrad,None,35-44,3.45,44,1
6065,393,1,M,White,Undergrad,None,45-54,11.04,33,1
6066,393,1,M,White,No degree,Acquired brain injury,35-44,1.88,46,1
6067,393,1,F,White,No degree,None,<25,2.57,32,1
6068,393,1,M,White,No degree,None,45-54,6.59,46,1
6069,393,1,M,White,No degree,None,45-54,10.82,10,0.3
6070,393,1,M,White,No degree,None,45-54,3.27,34,1
6071,393,1,M,White,No degree,None,25-34,2.83,31,1
6072,393,1,M,White,No degree,None,35-44,6.62,47,1
6073,393,1,F,White,Undergrad,None,35-44,5.06,34,1
6074,393,1,F,White,No degree,None,25-34,5.53,45,1
6075,393,1,M,White,No degree,None,35-44,0.55,34,1
6076,394,1,M,White,Undergrad,None,35-44,6.27,32,1
6077,394,1,M,White,No degree,None,35-44,2.21,32,1
6078,394,1,M,White,Undergrad,None,35-44,1.22,28,1
6079,394,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,1.27,31,1
6080,394,1,M,White,Undergrad,None,35-44,7.5,35,1
6081,394,1,M,White,No degree,None,35-44,4.53,26,1
6082,394,1,M,White,No degree,None,35-44,3.38,25,1
6083,394,1,F,White,Undergrad,None,45-54,9.71,29,1
6084,394,1,F,White,No degree,None,25-34,5.22,28,1
6085,394,1,F,White,No degree,None,35-44,5.4,20,1
6086,394,1,M,White,No degree,None,35-44,4.89,28,1
6087,394,1,M,White,No degree,None,35-44,4.05,34,1
6088,394,1,F,White,No degree,None,25-34,1.62,25,1
6089,394,1,F,White,No degree,None,25-34,4.1,25,1
6090,394,1,F,White,No degree,None,35-44,4.82,30,1
6091,395,1,PN,White,No degree,None,35-44,8.58,39,1
6092,395,1,M,White,No degree,None,35-44,6.99,45,1
6093,395,1,F,White,No degree,None,35-44,6.37,42,1
6094,395,1,F,White,No degree,None,35-44,5.67,41,1
6095,395,1,F,White,Undergrad,None,25-34,5.92,38,1
6096,395,1,F,White,No degree,None,55-64,15.23,47,1
6097,395,1,F,White,No degree,None,35-44,5.56,40,1
6098,395,1,F,White,No degree,None,35-44,6.06,38,1
6099,395,1,M,White,Undergrad,None,35-44,2.66,39,1
6100,395,1,PN,White,No degree,None,35-44,6.65,31,1
6101,395,1,M,White,No degree,None,35-44,7.45,40,1
6102,395,1,F,White,No degree,None,25-34,3.45,36,1
6103,395,1,M,White,No degree,None,35-44,0.78,35,1
6104,395,1,F,White,No degree,None,25-34,3.83,31,1
6105,395,1,F,White,No degree,None,35-44,2.75,31,0.7
6106,395,1,M,White,No degree,None,35-44,6.39,30,1
6107,395,1,M,White,No degree,None,45-54,8.76,30,1
6108,395,1,M,Black / African / Caribbean / Black British,No degree,None,25-34,5.27,29,1
6109,396,1,F,White,Undergrad,None,35-44,10.83,31,1
6110,396,1,F,White,No degree,None,25-34,4.37,27,1
6111,396,1,M,White,No degree,None,45-54,10.64,35,1
6112,396,1,F,White,Undergrad,None,25-34,2.97,34,1
6113,396,1,F,Asian / Asian British,No degree,None,45-54,12.94,30,1
6114,396,1,M,White,No degree,None,25-34,5.37,36,1
6115,396,1,F,White,No degree,None,25-34,6,35,1
6116,396,1,M,White,No degree,None,35-44,0.89,31,1
6117,396,1,M,White,No degree,None,25-34,3.23,28,1
6118,396,1,M,White,No degree,None,35-44,2.27,40,1
6119,396,1,M,White,Undergrad,None,45-54,20.64,40,1
6120,396,1,M,White,Undergrad,None,35-44,5.1,32,1
6121,396,1,F,White,No degree,None,45-54,10.67,28,1
6122,397,1,M,White,No degree,None,25-34,2.87,18,1
6123,397,1,F,White,No degree,None,25-34,1.52,22,1
6124,397,1,F,White,No degree,None,35-44,2.08,25,1
6125,397,1,F,White,No degree,None,35-44,3.91,22,1
6126,397,1,F,White,No degree,Mental health conditions,35-44,7.78,27,1
6127,397,1,F,Mixed / Multiple ethnic groups,No degree,None,25-34,3.71,29,1
6128,397,1,M,White,No degree,None,35-44,4.62,27,1
6129,397,1,M,White,No degree,None,45-54,3.6,24,1
6130,397,1,M,White,No degree,None,45-54,8.33,26,1
6131,397,1,M,Asian / Asian British,No degree,None,55-64,8.45,27,1
6132,397,1,F,White,No degree,None,35-44,5.77,20,1
6133,397,1,PN,White,No degree,None,35-44,2.79,29,1
6134,397,1,F,White,No degree,None,35-44,5.67,21,1
6135,397,1,M,White,No degree,None,45-54,9.13,29,1
6136,397,1,F,White,No degree,None,25-34,5.78,29,1
6137,398,1,M,White,No degree,None,25-34,5.35,19,1
6138,398,1,M,White,No degree,None,35-44,1.5,36,1
6139,398,1,M,White,Undergrad,None,35-44,3.74,25,1
6140,398,1,F,White,Undergrad,None,25-34,5.99,30,1
6141,398,1,M,White,No degree,None,45-54,3.07,8,0.3
6142,398,1,PN,White,No degree,None,35-44,4.38,6,0.2
6143,398,1,F,White,Undergrad,None,25-34,5.87,27,1
6144,398,1,M,White,No degree,None,35-44,2.58,20,1
6145,398,1,M,White,No degree,None,35-44,3.6,29,1
6146,398,1,M,White,No degree,None,35-44,3.12,27,1
6147,398,1,F,White,No degree,None,25-34,2.33,28,1
6148,398,1,F,White,No degree,None,45-54,4.33,29,1
6149,398,1,M,White,No degree,None,55-64,2.22,28,1
6150,398,1,F,White,Undergrad,None,35-44,2.62,28,1
6151,398,1,F,White,No degree,None,55-64,5.43,29,1
6152,398,1,F,White,No degree,None,35-44,6.8,23,1
6153,398,1,F,White,Undergrad,Physical disability,25-34,3.3,30,1
6154,398,1,F,White,No degree,None,25-34,5.9,26,1
6155,399,1,M,White,No degree,None,35-44,3.91,30,1
6156,399,1,F,White,No degree,None,55-64,6.22,20,1
6157,399,1,M,Asian / Asian British,No degree,None,35-44,1.99,28,1
6158,399,1,F,Black / African / Caribbean / Black British,No degree,None,25-34,1.51,26,1
6159,399,1,F,White,No degree,None,45-54,5.66,31,1
6160,399,1,M,White,Undergrad,None,45-54,8.12,25,1
6161,399,1,M,White,No degree,None,25-34,0.76,20,1
6162,399,1,F,White,No degree,None,25-34,2.4,27,1
6163,399,1,F,White,No degree,None,35-44,2.19,29,1
6164,399,1,M,Asian / Asian British,No degree,None,45-54,5.32,20,1
6165,399,1,M,White,Undergrad,None,35-44,4.62,26,1
6166,399,1,F,White,Undergrad,None,35-44,7.18,27,1
6167,399,1,M,White,No degree,None,35-44,4.7,25,1
6168,399,1,M,White,No degree,None,45-54,4.68,30,1
6169,399,1,F,White,Undergrad,None,35-44,7.95,34,1
6170,399,1,M,White,No degree,None,45-54,7.31,20,1
6171,399,1,F,White,No degree,None,35-44,1.32,27,1
6172,399,1,F,White,No degree,None,35-44,2.31,22,1
6173,399,1,M,White,Undergrad,None,45-54,4.59,24,1
6174,400,1,F,White,No degree,None,35-44,2.37,20,1
6175,400,1,M,White,No degree,None,35-44,4.58,23,1
6176,400,1,F,White,No degree,Mental health conditions,35-44,5.6,26,1
6177,400,1,M,White,No degree,None,35-44,2.65,27,1
6178,400,1,F,Mixed / Multiple ethnic groups,No degree,None,45-54,17.19,19,1
6179,400,1,F,Asian / Asian British,No degree,None,25-34,3.43,19,1
6180,400,1,F,White,No degree,None,35-44,1.91,27,1
6181,400,1,F,White,Undergrad,None,35-44,2.85,26,1
6182,400,1,M,White,Undergrad,None,35-44,3.33,28,1
6183,400,1,M,White,No degree,Physical disability,45-54,3.22,21,1
6184,400,1,F,White,No degree,None,25-34,2.8,27,1
6185,400,1,F,White,No degree,None,35-44,0.88,21,1
6186,400,1,M,White,No degree,None,35-44,5.67,23,1
6187,400,1,M,White,No degree,None,35-44,5.21,25,1
6188,400,1,M,White,No degree,None,35-44,4.97,29,1
6189,400,1,F,White,No degree,None,35-44,3.86,23,1
6190,400,1,F,White,No degree,None,45-54,2.07,24,1
6191,400,1,M,White,No degree,None,45-54,16.09,26,1
6192,400,1,F,White,No degree,None,55-64,5.73,28,1
6193,401,1,F,White,No degree,None,35-44,12.75,28,1
6194,401,1,F,White,No degree,None,35-44,6.43,28,1
6195,401,1,M,White,No degree,Mental health conditions,35-44,11.64,31,1
6196,401,1,F,Asian / Asian British,No degree,None,25-34,5.28,27,1
6197,401,1,F,White,No degree,None,25-34,2.04,32,1
6198,401,1,F,White,Undergrad,None,45-54,5.91,26,1
6199,401,1,F,Asian / Asian British,Undergrad,None,35-44,3.26,35,1
6200,401,1,M,White,Undergrad,None,35-44,1.85,24,0.6
6201,401,1,M,White,No degree,None,35-44,5.31,37,1
6202,401,1,F,White,No degree,Deaf or hard of hearing,35-44,2.43,25,1
6203,401,1,M,White,No degree,None,35-44,8.11,25,1
6204,402,1,F,White,No degree,None,35-44,2.1,31,1
6205,402,1,F,White,Undergrad,None,25-34,3.59,37,1
6206,402,1,F,Asian / Asian British,No degree,None,35-44,4.59,33,1
6207,402,1,M,White,No degree,None,35-44,3.52,43,1
6208,402,1,F,Asian / Asian British,No degree,None,35-44,4.19,36,1
6209,402,1,F,Asian / Asian British,No degree,None,25-34,1.88,49,1
6210,402,1,F,Asian / Asian British,No degree,Acquired brain injury,25-34,4.47,45,1
6211,402,1,F,White,No degree,None,35-44,5.08,44,1
6212,402,1,F,White,No degree,None,35-44,5.01,40,1
6213,402,1,M,White,No degree,None,45-54,6.66,37,1
6214,402,1,M,White,No degree,None,25-34,3.08,32,1
6215,402,1,M,White,No degree,None,25-34,3.63,38,1
6216,402,1,M,White,No degree,None,45-54,11.54,32,1
6217,402,1,F,White,No degree,None,25-34,5.96,26,1
6218,402,1,F,White,No degree,None,35-44,4.21,27,1
6219,402,1,M,White,No degree,None,45-54,1.02,23,1
6220,402,1,M,White,No degree,None,35-44,2.94,45,1
6221,402,1,M,White,Undergrad,None,35-44,8.01,39,1
6222,402,1,F,White,No degree,None,25-34,2.48,35,1
6223,402,1,M,Asian / Asian British,No degree,None,45-54,13.13,29,1
6224,403,1,F,White,No degree,None,45-54,6.09,28,1
6225,403,1,M,White,No degree,None,45-54,6.63,35,1
6226,403,1,F,White,No degree,None,25-34,4.87,39,1
6227,403,1,PN,White,No degree,None,35-44,1.59,29,1
6228,403,1,M,White,No degree,None,35-44,4.59,35,1
6229,403,1,M,White,No degree,None,35-44,1.89,27,1
6230,403,1,F,White,No degree,Acquired brain injury,35-44,5.31,30,1
6231,403,1,F,White,No degree,None,35-44,5.2,30,1
6232,403,1,F,White,No degree,None,45-54,3.01,40,1
6233,403,1,M,White,Undergrad,None,25-34,2.76,23,1
6234,403,1,M,White,No degree,None,25-34,2.6,20,1
6235,403,1,F,White,Undergrad,None,35-44,7.7,30,1
6236,403,1,F,White,No degree,None,25-34,2.38,40,1
6237,403,1,M,White,No degree,None,35-44,6.28,35,1
6238,404,1,M,White,No degree,None,55-64,4.68,29,1
6239,404,1,F,White,No degree,Intellectual disability,35-44,3.58,5,0.2
6240,404,1,M,White,No degree,None,25-34,1.08,23,1
6241,404,1,F,Asian / Asian British,No degree,None,45-54,2.32,14,0.6
6242,404,1,M,White,No degree,None,35-44,11.11,30,1
6243,404,1,F,Asian / Asian British,Undergrad,None,35-44,3.67,24,1
6244,404,1,M,White,No degree,None,45-54,5.57,27,1
6245,404,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,3.7,20,1
6246,404,1,M,White,No degree,None,25-34,1.66,23,1
6247,404,1,F,White,Undergrad,None,45-54,2.46,19,1
6248,404,1,M,White,No degree,None,35-44,2.59,23,1
6249,404,1,M,White,No degree,None,45-54,1.27,23,1
6250,404,1,M,White,No degree,None,35-44,3.18,16,1
6251,404,1,F,White,Undergrad,Autism spectrum disorder,25-34,5.86,21,1
6252,404,1,F,White,No degree,None,25-34,5.18,17,1
6253,405,1,F,White,No degree,None,35-44,7.8,29,1
6254,405,1,M,White,Undergrad,None,35-44,2.77,26,1
6255,405,1,F,White,No degree,Intellectual disability,25-34,2.7,30,1
6256,405,1,M,White,No degree,None,35-44,5.28,27,1
6257,405,1,M,White,No degree,None,25-34,5.3,31,1
6258,405,1,M,White,No degree,None,25-34,1.01,25,1
6259,405,1,F,White,No degree,None,35-44,6.01,31,1
6260,405,1,M,White,No degree,None,35-44,0.49,33,1
6261,405,1,M,White,No degree,None,25-34,3.2,28,1
6262,405,1,M,White,No degree,None,35-44,6.59,26,1
6263,405,1,M,White,Undergrad,None,45-54,14.26,30,1
6264,406,1,M,White,No degree,None,25-34,5.23,34,1
6265,406,1,M,White,No degree,None,25-34,5.85,30,1
6266,406,1,M,White,No degree,None,35-44,6.27,32,1
6267,406,1,F,White,No degree,None,35-44,2.85,37,1
6268,406,1,M,White,No degree,None,45-54,16.93,35,1
6269,406,1,F,White,No degree,None,35-44,5.33,33,1
6270,406,1,M,White,No degree,None,25-34,3.16,35,1
6271,406,1,F,Asian / Asian British,No degree,None,25-34,5.95,30,1
6272,406,1,F,White,No degree,None,25-34,5.79,41,1
6273,406,1,M,White,Undergrad,None,35-44,2.97,28,1
6274,406,1,M,White,No degree,None,45-54,2.07,44,1
6275,406,1,M,White,No degree,None,45-54,1.22,38,1
6276,406,1,M,Asian / Asian British,Undergrad,None,25-34,0.93,30,1
6277,406,1,F,White,No degree,None,<25,3.64,36,1
6278,406,1,F,Asian / Asian British,No degree,None,35-44,5.62,30,1
6279,407,1,F,White,No degree,None,45-54,6.7,23,1
6280,407,1,M,White,No degree,None,55-64,11.21,22,1
6281,407,1,M,White,No degree,None,25-34,5.35,25,1
6282,407,1,M,White,No degree,None,45-54,4.09,17,1
6283,407,1,F,White,Undergrad,None,25-34,5.03,28,1
6284,407,1,F,White,No degree,None,35-44,3.93,31,1
6285,407,1,PN,White,No degree,None,25-34,5.05,30,1
6286,407,1,M,White,Undergrad,None,35-44,5.75,17,0.8
6287,407,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,2.61,26,1
6288,407,1,M,White,No degree,None,25-34,2.2,30,1
6289,407,1,M,White,Undergrad,None,35-44,9.14,25,1
6290,407,1,F,White,No degree,None,35-44,0.62,25,1
6291,407,1,M,White,No degree,None,45-54,9.73,23,1
6292,407,1,F,White,Undergrad,None,35-44,4.72,27,1
6293,407,1,M,White,No degree,None,35-44,2.34,22,1
6294,407,1,F,White,No degree,None,45-54,11.92,26,1
6295,408,1,M,White,No degree,None,35-44,3.54,29,1
6296,408,1,M,White,Undergrad,None,55-64,12.55,25,1
6297,408,1,F,Mixed / Multiple ethnic groups,No degree,None,35-44,3.41,27,1
6298,408,1,F,White,Undergrad,None,35-44,3.4,34,1
6299,408,1,F,White,Undergrad,None,35-44,1.72,24,1
6300,408,1,F,White,No degree,None,25-34,1.6,30,1
6301,408,1,F,White,No degree,None,35-44,11.5,28,1
6302,408,1,F,White,No degree,None,45-54,7.22,29,1
6303,408,1,M,White,No degree,None,25-34,5.39,29,1
6304,408,1,M,White,No degree,None,25-34,5.22,24,1
6305,408,1,M,Asian / Asian British,No degree,None,35-44,0.63,24,1
6306,408,1,F,White,No degree,None,25-34,3.52,27,1
6307,408,1,F,White,Undergrad,None,25-34,4.38,29,1
6308,408,1,F,White,No degree,None,35-44,2.01,7,0.2
6309,408,1,M,White,No degree,None,45-54,16.59,35,1
6310,408,1,M,White,No degree,None,45-54,14.06,35,1
6311,408,1,M,White,No degree,None,45-54,6.52,7,0.3
6312,408,1,F,White,No degree,None,35-44,7.05,30,1
6313,408,1,F,White,No degree,None,35-44,2.4,33,1
6314,408,1,F,White,No degree,Mental health conditions,35-44,6.32,37,1
6315,409,1,M,Asian / Asian British,No degree,None,55-64,3.93,35,1
6316,409,1,F,White,No degree,None,35-44,5.48,27,1
6317,409,1,F,White,No degree,None,45-54,7.78,26,1
6318,409,1,M,White,No degree,None,35-44,2.68,25,1
6319,409,1,M,Asian / Asian British,No degree,None,35-44,1.99,35,1
6320,409,1,F,White,No degree,None,35-44,6.87,27,1
6321,409,1,F,White,No degree,None,25-34,5.38,37,1
6322,409,1,M,White,Undergrad,None,35-44,4.33,27,1
6323,409,1,M,White,No degree,None,55-64,7.9,32,1
6324,409,1,M,White,Undergrad,None,45-54,3.47,26,1
6325,409,1,M,White,Undergrad,None,35-44,1.9,29,0.8
6326,409,1,F,White,No degree,None,35-44,1.27,38,1
6327,410,1,M,White,No degree,None,35-44,4.42,20,1
6328,410,1,M,Black / African / Caribbean / Black British,No degree,None,45-54,7.01,23,1
6329,410,1,F,Asian / Asian British,No degree,None,45-54,2.3,24,1
6330,410,1,M,White,No degree,None,45-54,7.16,23,1
6331,410,1,M,White,No degree,None,35-44,3.3,24,1
6332,410,1,M,White,Undergrad,None,45-54,10.69,24,1
6333,410,1,F,White,No degree,None,35-44,6.94,18,1
6334,410,1,M,White,No degree,None,45-54,6.33,25,1
6335,410,1,M,White,Undergrad,None,25-34,1.01,25,1
6336,410,1,F,White,No degree,None,25-34,5.4,22,1
6337,410,1,M,White,No degree,None,35-44,2.09,20,1
6338,410,1,M,White,No degree,None,45-54,5.45,20,1
6339,410,1,M,White,No degree,None,35-44,0.7,28,1
6340,410,1,M,White,No degree,None,35-44,9.79,25,1
6341,410,1,M,White,Undergrad,None,25-34,4.26,20,1
6342,410,1,F,White,No degree,None,45-54,11.29,24,1
6343,410,1,M,White,No degree,None,55-64,4.5,29,1
6344,411,1,M,White,No degree,None,45-54,2.51,22,1
6345,411,1,M,White,No degree,None,45-54,6.18,27,1
6346,411,1,M,White,No degree,None,45-54,8.9,28,1
6347,411,1,M,Mixed / Multiple ethnic groups,No degree,None,55-64,9.35,28,1
6348,411,1,M,White,Undergrad,None,35-44,5.45,24,1
6349,411,1,M,White,No degree,None,35-44,5.84,17,0.5
6350,411,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,3.59,35,1
6351,411,1,F,White,Undergrad,None,35-44,7.16,35,1
6352,411,1,F,Asian / Asian British,Undergrad,None,45-54,4.62,33,1
6353,411,1,PN,White,Undergrad,None,35-44,6.97,28,1
6354,411,1,M,White,Undergrad,None,45-54,5.58,30,1
6355,411,1,F,White,No degree,Autism spectrum disorder,35-44,2.3,24,1
6356,411,1,F,White,Undergrad,None,25-34,5.79,21,1
6357,412,1,M,White,Undergrad,None,45-54,3.17,37,1
6358,412,1,M,White,No degree,None,25-34,1.59,41,1
6359,412,1,F,White,Undergrad,None,35-44,5.14,47,1
6360,412,1,F,White,Undergrad,None,35-44,2.75,45,1
6361,412,1,M,White,No degree,None,45-54,11.89,37,1
6362,412,1,F,White,No degree,None,25-34,2.22,30,1
6363,412,1,M,White,No degree,None,45-54,12.05,39,1
6364,412,1,F,White,No degree,None,25-34,1.22,50,1
6365,412,1,M,White,No degree,Physical disability,35-44,3.07,45,1
6366,412,1,F,White,No degree,None,25-34,5.92,49,1
6367,412,1,F,White,No degree,None,25-34,2.27,35,1
6368,412,1,M,White,Undergrad,None,35-44,1.5,39,1
6369,412,1,F,White,No degree,None,25-34,1.05,58,1
6370,412,1,M,White,No degree,None,35-44,3,36,1
6371,412,1,F,White,No degree,None,25-34,5.39,43,1
6372,412,1,F,White,No degree,Intellectual disability,25-34,5.06,40,1
6373,412,1,M,Black / African / Caribbean / Black British,Undergrad,None,35-44,5.79,34,1
6374,412,1,F,Asian / Asian British,No degree,Mental health conditions,45-54,6.71,35,1
6375,412,1,F,White,No degree,None,35-44,5.17,36,1
6376,413,1,M,White,No degree,None,45-54,6.15,30,1
6377,413,1,M,White,No degree,None,35-44,5.48,26,1
6378,413,1,F,Asian / Asian British,No degree,None,35-44,1.71,33,1
6379,413,1,F,White,No degree,None,25-34,2.9,41,1
6380,413,1,F,White,No degree,None,25-34,5.88,36,1
6381,413,1,M,White,No degree,None,45-54,7.44,11,0.4
6382,413,1,F,White,No degree,None,35-44,5.74,30,1
6383,413,1,F,White,No degree,None,25-34,5.2,11,0.5
6384,413,1,F,White,No degree,None,35-44,3.22,27,1
6385,413,1,M,White,No degree,None,55-64,8.45,25,1
6386,413,1,F,White,Undergrad,None,25-34,5.15,36,1
6387,413,1,M,Asian / Asian British,No degree,Deaf or hard of hearing,45-54,8.17,6,0.2
6388,413,1,PN,White,No degree,None,35-44,4.34,30,1
6389,414,1,M,White,No degree,None,35-44,3.89,45,1
6390,414,1,M,White,No degree,None,45-54,2.71,31,1
6391,414,1,F,White,Undergrad,None,45-54,5.01,37,1
6392,414,1,F,White,No degree,None,35-44,7.16,50,1
6393,414,1,M,White,No degree,None,35-44,1.03,9,0.3
